season,conference,adj_off_eff,adj_def_eff,adj_tempo,eff_diff
2025,Sum,115.36,112.582,64.85,2.778000000000006
2017,MAC,108.752,106.065,66.238,2.6869999999999976
2024,Sum,108.663,105.675,67.8606,2.9879999999999995
2021,A10,101.292,97.7328,68.399,3.559200000000004
2016,B10,103.25,100.45,66.0543,2.799999999999997
2018,MVC,104.772,102.537,69.9286,2.2349999999999994
2020,Ivy,,,,
2020,BSth,,,,
2024,MAC,112.758,110.07,69.2731,2.6880000000000024
2017,AE,107.774,104.656,64.0972,3.117999999999995
2015,MAC,101.383,98.1242,65.4789,3.2587999999999937
2023,A10,103.178,100.666,69.7048,2.5120000000000005
2016,MAC,111.381,108.166,69.3705,3.2150000000000034
2016,BSky,103.593,100.851,66.9958,2.7420000000000044
2015,SEC,105.429,102.807,66.9431,2.622
2024,SC,110.403,107.916,66.8901,2.487000000000009
2023,Ivy,112.029,110.265,71.2653,1.7639999999999958
2023,MVC,101.331,98.4313,63.9016,2.89970000000001
2018,MWC,107.554,104.89,66.783,2.6640000000000015
2025,Sum,109.652,106.975,68.9486,2.6770000000000067
2025,Amer,106.774,104.095,68.5926,2.679000000000002
2018,MVC,105.791,103.673,68.8543,2.117999999999995
2023,A10,107.426,104.95,65.1077,2.475999999999999
2015,BSth,105.424,103.803,63.6717,1.6210000000000093
2017,A10,108.224,105.048,65.5363,3.176000000000002
2017,SB,104.658,101.153,68.1544,3.5049999999999955
2019,MAC,109.58,106.748,67.2868,2.8319999999999936
2017,MWC,106.776,104.565,66.4613,2.2109999999999985
2019,A10,103.764,101.084,67.4178,2.6799999999999926
2016,BSky,106.185,103.853,65.3241,2.332000000000008
2024,SC,109.936,107.59,68.7071,2.3460000000000036
2023,WAC,102.11,99.76,69.1791,2.3499999999999943
2022,P12,100.724,98.0937,63.962,2.6303000000000054
2022,CAA,104.562,103.055,73.4175,1.5069999999999908
2022,WAC,101.096,98.4527,64.7124,2.6433000000000106
2015,OVC,109.115,107.619,66.5706,1.4959999999999951
2018,MAC,103.38,101.296,64.5311,2.083999999999989
2018,Ivy,101.431,99.2919,65.4558,2.139099999999999
2018,OVC,102.163,100.348,65.8717,1.8149999999999977
2018,MAAC,109.349,106.842,73.5617,2.507000000000005
2017,MVC,108.264,105.989,66.0043,2.2749999999999915
2018,A10,106.408,104.101,70.8503,2.307000000000002
2015,CUSA,104.504,102.137,66.0788,2.3670000000000044
2025,MVC,106.378,104.493,64.8084,1.8850000000000051
2024,CUSA,105.996,103.692,67.4317,2.304000000000002
2022,BSth,106.108,103.624,66.0454,2.484000000000009
2017,CAA,104.323,102.109,67.689,2.2139999999999986
2023,MWC,103.527,100.558,64.282,2.968999999999994
2020,CAA,,,,
2020,Horz,,,,
2025,SC,109.649,107.322,65.9273,2.326999999999998
2023,BW,107.859,105.165,66.8568,2.6939999999999884
2015,ASun,108.032,105.12,66.7256,2.911999999999992
2015,WCC,105.622,102.693,65.3331,2.929000000000002
2017,B10,101.551,99.2645,66.1584,2.2865000000000038
2017,CAA,112.007,109.639,70.8447,2.368000000000009
2018,CUSA,103.261,105.372,66.2923,-2.111000000000004
2024,MAC,109.087,106.788,67.3365,2.2990000000000066
2016,Sum,101.74,99.5525,64.435,2.1875
2020,CUSA,,,,
2020,MAAC,,,,
2025,A10,106.095,103.251,65.2138,2.843999999999994
2017,SB,109.892,107.217,68.0509,2.674999999999997
2016,MWC,112.129,110.144,68.0718,1.9849999999999994
2018,A10,102.425,100.308,64.0742,2.1169999999999902
2018,BW,100.538,98.0426,66.8883,2.4954000000000036
2025,Horz,107.233,105.471,68.6583,1.7620000000000005
2016,Horz,100.948,99.0883,65.0984,1.8596999999999895
2022,CAA,102.808,103.46,65.2465,-0.6519999999999868
2018,CUSA,106.931,105.723,67.3459,1.2079999999999984
2021,Amer,99.1716,97.7838,67.6215,1.3877999999999986
2015,BSth,108.085,106.669,61.6757,1.4159999999999968
2020,MVC,,,,
2016,CUSA,110.661,109.081,77.2428,1.5799999999999983
2022,Ivy,101.474,99.2392,68.6807,2.234800000000007
2015,CUSA,109.503,107.399,66.5278,2.103999999999999
2021,WCC,99.8265,98.803,70.7099,1.0234999999999985
2015,SB,99.9726,98.4169,63.1971,1.5557000000000016
2015,OVC,108.111,108.946,61.154,-0.8349999999999937
2019,Pat,105.456,103.577,70.4915,1.8790000000000049
2022,ASun,105.325,103.083,65.1165,2.2420000000000044
2017,A10,110.583,108.643,68.5844,1.9399999999999977
2025,SC,106.763,104.866,65.0354,1.8970000000000056
2017,Horz,106.647,105.311,67.8323,1.3359999999999985
2019,SC,106.551,104.337,69.0254,2.2139999999999986
2024,B12,108.424,106.135,68.4342,2.2890000000000015
2024,SEC,108.451,106.774,66.5763,1.6769999999999925
2016,Sum,108.814,106.579,75.7562,2.2349999999999994
2020,MAC,,,,
2021,MVC,103.41,101.367,66.1874,2.042999999999992
2020,SC,,,,
2015,MAAC,101.242,101.607,62.4555,-0.3649999999999949
2015,BE,108.098,106.258,66.6882,1.8400000000000034
2018,MVC,103.229,101.6,69.6476,1.6290000000000049
2019,MVC,104.194,102.494,65.6428,1.7000000000000028
2017,BW,100.956,99.0942,66.3524,1.8618000000000023
2025,SC,107.159,105.373,63.7742,1.7860000000000014
2024,CAA,103.537,101.705,62.2089,1.8320000000000078
2024,SC,109.169,107.463,64.7091,1.706000000000003
2018,AE,107.317,105.879,66.1383,1.4379999999999882
2019,CUSA,106.362,104.525,64.9071,1.836999999999989
2024,Sum,107.703,105.842,62.8885,1.8610000000000042
2022,NEC,102.158,100.489,66.3992,1.668999999999997
2020,CUSA,,,,
2018,SB,106.317,104.553,68.8109,1.7639999999999958
2017,MAC,104.421,102.687,68.2714,1.7340000000000089
2016,BSth,110.522,107.985,66.1682,2.537000000000006
2022,CAA,104.494,103.57,66.3185,0.9240000000000066
2022,SB,101.532,99.6875,67.1142,1.8444999999999965
2022,MAC,101.458,99.5444,65.8171,1.9136000000000024
2019,MAC,104.688,102.909,66.169,1.7789999999999964
2024,MVC,104.532,102.875,67.7204,1.6569999999999965
2021,MAC,103.524,101.047,70.9735,2.477000000000004
2021,ACC,104.974,103.169,71.1204,1.8050000000000068
2022,Sum,103.378,101.239,66.2569,2.138999999999996
2024,Pat,104.651,102.501,66.2214,2.1499999999999915
2021,B12,99.0924,98.2286,65.7669,0.8637999999999977
2023,A10,102.683,101.213,66.3625,1.470000000000013
2020,Ivy,,,,
2015,P12,100.915,99.6123,67.83,1.3027000000000015
2019,CUSA,105.703,104.047,71.9533,1.656000000000006
2017,Sum,103.817,102.228,70.6425,1.5889999999999986
2017,SC,110.046,108.267,66.6556,1.7790000000000106
2025,Amer,108.753,106.635,66.6299,2.117999999999995
2019,Slnd,103.625,101.539,66.0042,2.0859999999999985
2024,SB,105.926,104.406,68.6791,1.519999999999996
2019,WCC,106.644,105.23,70.1525,1.4140000000000015
2025,WAC,103.98,102.389,65.8871,1.5910000000000082
2022,BW,104.656,102.553,65.9926,2.1030000000000086
2021,WAC,103.612,102.934,64.9615,0.6779999999999973
2017,SC,109.647,107.906,61.5703,1.7409999999999997
2023,Amer,105.936,104.613,68.3555,1.3230000000000075
2015,Sum,102.68,102.079,60.2617,0.6010000000000133
2019,SB,101.149,99.6082,66.1199,1.5408000000000044
2017,Amer,104.523,102.868,68.0401,1.6550000000000011
2016,MAC,106.507,105.128,70.3291,1.3790000000000049
2023,MWC,106.346,104.383,63.1849,1.963000000000008
2022,SB,103.174,102.305,66.0402,0.8689999999999998
2021,Slnd,102.967,101.945,69.9065,1.0220000000000056
2018,CAA,106.141,105.123,67.8854,1.0180000000000007
2020,WCC,,,,
2017,SB,111.188,109.468,72.1797,1.7199999999999989
2024,BSky,112.077,110.396,70.4064,1.6809999999999974
2023,BSth,104.141,102.635,68.5066,1.5060000000000002
2023,WAC,107.883,106.425,68.6069,1.4579999999999984
2017,WAC,100.154,101.699,73.337,-1.5450000000000017
2024,AE,106.246,104.813,70.0007,1.4329999999999927
2016,AE,107.681,106.651,67.1121,1.0300000000000011
2022,ACC,99.9885,99.7648,67.9364,0.223700000000008
2022,SB,103.823,101.123,66.4514,2.6999999999999886
2018,SC,112.054,110.195,63.8558,1.8590000000000089
2015,BW,102.584,101.124,58.3416,1.460000000000008
2023,ASun,103.358,103.404,70.178,-0.04599999999999227
2020,MAC,,,,
2019,Ivy,98.7071,96.8095,70.8172,1.897599999999997
2022,MAAC,102.36,102.095,66.0572,0.26500000000000057
2017,MAC,105.999,104.757,68.0465,1.2419999999999902
2018,MVC,106.797,105.562,68.0323,1.2349999999999994
2018,A10,105.153,104.098,68.8817,1.0550000000000068
2023,SEC,106.616,104.991,65.8551,1.625
2025,BW,108.754,107.175,65.4349,1.5790000000000077
2024,Amer,104.746,103.538,67.912,1.2079999999999984
2019,SB,104.755,104.909,69.2942,-0.15400000000001057
2020,P12,,,,
2021,CUSA,101.069,99.6819,67.722,1.3871000000000038
2021,SC,107.837,106.358,70.2126,1.4789999999999992
2020,SC,,,,
2017,CUSA,110.783,109.626,77.54,1.1569999999999965
2023,A10,103.695,102.608,65.3755,1.086999999999989
2023,CAA,102.437,101.574,65.4115,0.8629999999999995
2025,MAC,107.757,107.02,68.9445,0.737000000000009
2017,MVC,104.844,103.681,65.2376,1.1629999999999967
2024,P12,106.899,106.062,65.1177,0.8370000000000033
2016,CAA,105.746,104.193,65.3894,1.5529999999999973
2020,MWC,,,,
2018,CAA,111.27,110.456,68.8438,0.813999999999993
2018,WCC,103.139,100.892,66.5341,2.247
2025,AE,106.746,105.5,72.4625,1.2459999999999951
2017,WAC,101.246,101.013,68.8299,0.23299999999998988
2025,A10,109.728,108.164,65.8773,1.563999999999993
2023,SEC,104.428,103.037,67.744,1.3909999999999911
2020,SB,,,,
2020,SC,,,,
2023,ASun,104.855,103.839,69.448,1.0160000000000053
2015,OVC,103.308,102.88,64.7565,0.4280000000000115
2015,B12,102.111,100.376,61.2571,1.7349999999999994
2017,Ivy,106.106,105.004,68.0232,1.1019999999999897
2016,MAC,102.894,102.352,65.2389,0.5420000000000016
2016,SC,108.064,106.472,68.956,1.5919999999999987
2021,SB,105.468,104.289,70.8402,1.179000000000002
2022,BSth,105.921,105.509,68.2387,0.41200000000000614
2023,WAC,103.743,102.705,64.1085,1.0379999999999967
2020,CAA,,,,
2023,MVC,104.626,103.312,62.2166,1.3140000000000072
2018,BSky,107.094,106.061,67.5617,1.032999999999987
2015,MAC,108.808,106.014,64.2877,2.794000000000011
2016,CUSA,104.659,103.905,71.0179,0.7540000000000049
2017,MVC,104.102,103.216,66.6464,0.8860000000000099
2018,BSth,106.333,105.575,71.6037,0.7579999999999956
2024,BSky,108.764,107.41,65.5227,1.3539999999999992
2025,Slnd,105.961,105.717,67.3535,0.24399999999999977
2024,Horz,105.173,104.353,70.5428,0.8200000000000074
2018,Amer,107.912,106.96,66.5042,0.9520000000000124
2017,Sum,109.53,108.054,71.2523,1.475999999999999
2020,BW,,,,
2023,Ivy,101.253,100.932,65.9541,0.32099999999999795
2023,WCC,110.997,109.733,69.0973,1.2639999999999958
2019,SEC,101.986,101.195,67.0967,0.791000000000011
2024,Horz,115.925,115.166,71.3934,0.7590000000000003
2024,MWC,108.701,107.703,67.1239,0.9979999999999905
2016,BSth,108.341,107.164,72.7026,1.1769999999999925
2020,Pat,,,,
2021,SC,102.946,101.977,66.7146,0.9689999999999941
2021,CAA,107.143,105.525,64.2271,1.617999999999995
2021,Amer,99.1459,98.7894,68.1591,0.35649999999999693
2022,BW,103.787,102.181,70.6553,1.6060000000000088
2020,MVC,,,,
2021,MAC,106.212,104.59,66.0864,1.6219999999999999
2021,Sum,106.498,106.911,69.2353,-0.4129999999999967
2020,B10,,,,
2020,BSky,,,,
2023,BW,104.82,103.662,70.5243,1.157999999999987
2017,CUSA,107.928,107.041,72.2277,0.8870000000000005
2016,A10,106.075,105.665,72.5555,0.4099999999999966
2022,MWC,107.094,105.652,70.8954,1.441999999999993
2022,A10,100.46,100.063,67.8595,0.39699999999999136
2022,BSky,106.157,106.296,68.3824,-0.13900000000001
2018,BW,104.984,103.669,69.5384,1.3149999999999977
2018,BSky,108.635,107.884,74.7532,0.7510000000000048
2015,SEC,100.251,99.5001,63.5384,0.7509000000000015
2019,CUSA,107.925,108.08,73.8809,-0.15500000000000114
2019,A10,104.413,103.725,67.5875,0.6880000000000024
2021,CUSA,106.249,105.986,72.1193,0.262999999999991
2017,OVC,105.363,104.78,63.5728,0.5829999999999984
2017,A10,100.664,99.8577,71.779,0.8063000000000073
2017,SEC,101.304,101.072,67.8946,0.23199999999999932
2023,Horz,103.337,102.82,62.0433,0.5170000000000101
2018,SC,108.706,107.593,65.918,1.1129999999999995
2015,CUSA,101.752,100.356,60.8621,1.3960000000000008
2015,NEC,102.763,102.325,63.8179,0.4380000000000024
2017,CAA,107.055,106.421,65.9673,0.6340000000000003
2025,BSth,110.361,109.676,62.7263,0.6850000000000023
2017,OVC,100.268,99.7337,66.87,0.5343000000000018
2025,CAA,106.818,106.178,63.5936,0.6400000000000006
2016,MAC,110.761,109.598,66.4633,1.1629999999999967
2021,Horz,109.703,108.137,67.4349,1.5660000000000025
2022,ASun,100.355,100.064,61.3941,0.291000000000011
2020,CUSA,,,,
2018,Sum,107.616,106.447,72.5983,1.168999999999997
2025,CAA,106.042,105.395,70.0179,0.6470000000000056
2025,Horz,103.681,104.063,65.2549,-0.382000000000005
2023,ACC,104.263,104.102,66.7174,0.16100000000000136
2018,AE,103.389,105.297,68.1857,-1.9080000000000013
2023,MWC,107.887,106.647,65.7465,1.2399999999999949
2015,Ivy,106.999,106.429,64.307,0.5699999999999932
2019,CUSA,99.49,98.9803,65.1463,0.5096999999999952
2024,MVC,107.492,106.838,64.3255,0.6540000000000106
2022,Sum,109.816,108.949,70.2404,0.8670000000000044
2020,A10,,,,
2018,ASun,103.793,103.43,74.8966,0.36299999999999955
2019,MAC,103.349,102.598,62.7097,0.7510000000000048
2021,OVC,104.978,104.197,66.1265,0.7809999999999917
2020,ASun,,,,
2025,WCC,104.146,103.625,67.1433,0.5210000000000008
2025,A10,108.135,107.229,70.3609,0.9060000000000059
2023,CUSA,105.37,105.851,66.5572,-0.48099999999999454
2023,BSky,108.928,108.289,63.6858,0.6389999999999958
2023,ACC,108.765,108.766,64.9059,-0.0010000000000047748
2023,WAC,103.493,102.959,66.6405,0.5339999999999918
2015,MAAC,101.932,101.19,67.2455,0.7420000000000044
2025,Slnd,101.974,102.15,65.3577,-0.17600000000000193
2020,MAC,,,,
2021,MVC,103.236,102.741,69.1248,0.49500000000000455
2017,ASun,107.135,106.816,74.1533,0.3190000000000026
2020,MAC,,,,
2015,A10,99.8992,99.4344,63.0593,0.46479999999999677
2024,BSth,105.713,104.754,66.7608,0.958999999999989
2017,MEAC,102.796,101.835,66.3643,0.9610000000000127
2017,SC,108.266,107.281,68.6578,0.9849999999999994
2025,Horz,109.02,109.078,69.7109,-0.058000000000006935
2017,P12,107.646,107.679,70.9157,-0.03300000000000125
2017,MAC,107.037,106.734,67.752,0.3030000000000115
2017,Horz,106.416,106.3,68.939,0.11599999999999966
2025,BW,110.15,108.548,67.0641,1.6020000000000039
2016,SEC,104.657,104.193,67.9789,0.46399999999999864
2022,SB,101.719,100.492,64.1005,1.2269999999999897
2022,CUSA,100.844,100.485,66.4648,0.35899999999999466
2020,SEC,,,,
2015,BSky,105.112,104.969,61.5813,0.14300000000000068
2015,MAAC,100.709,101.004,63.8308,-0.2950000000000017
2025,CUSA,105.236,104.852,68.7275,0.38400000000000034
2025,CUSA,103.368,103.053,71.6471,0.3149999999999977
2016,CAA,106.359,106.086,71.0745,0.27299999999999613
2022,BSth,96.6233,96.8385,67.356,-0.21519999999999584
2018,MAC,108.06,108.518,67.2261,-0.4579999999999984
2025,SB,110.426,110.331,64.8327,0.09499999999999886
2017,Sum,104.505,104.344,66.6187,0.16100000000000136
2018,A10,108.662,108.587,66.1889,0.07500000000000284
2015,Horz,110.848,110.127,65.5404,0.7210000000000036
2019,MVC,100.892,101.25,65.0632,-0.3580000000000041
2019,BSth,101.272,101.22,69.1823,0.05200000000000671
2022,BW,102.022,101.448,65.0558,0.5740000000000123
2020,CAA,,,,
2015,SC,105.044,104.994,64.2755,0.04999999999999716
2021,Ivy,104.022,103.558,66.9305,0.46399999999999864
2021,MWC,109.187,108.779,69.3139,0.40800000000000125
2015,Ivy,107.071,106.989,59.952,0.08199999999999363
2023,BW,105.436,104.933,72.9091,0.5030000000000001
2023,BSth,104.279,104.538,65.9825,-0.25900000000000034
2018,CAA,115.44,115.554,69.9511,-0.11400000000000432
2017,BSky,102.854,103.166,71.25,-0.3119999999999976
2023,ACC,102.603,103.048,66.575,-0.4450000000000074
2021,ASun,107.357,108.607,64.6889,-1.25
2018,MAC,103.571,103.881,69.8897,-0.3100000000000023
2020,A10,,,,
2018,BSth,103.581,103.629,62.7351,-0.04800000000000182
2019,CUSA,99.3292,99.3461,67.4094,-0.0169000000000068
2019,BSth,107.475,108.218,67.0883,-0.7430000000000092
2021,Pat,103.96,103.163,66.2648,0.796999999999997
2018,Amer,107.196,107.02,68.9416,0.17600000000000193
2020,CUSA,,,,
2020,BSky,,,,
2023,BSth,104.442,105.371,64.551,-0.929000000000002
2018,CUSA,105.326,105.638,71.5898,-0.3120000000000118
2025,BSky,110.778,110.393,67.0251,0.3850000000000051
2017,MVC,97.5752,97.6252,63.3287,-0.05000000000001137
2025,ACC,106.424,106.229,65.0968,0.1950000000000074
2016,OVC,102.024,101.838,67.9651,0.18600000000000705
2020,OVC,,,,
2023,MAC,108.114,107.891,67.552,0.22299999999999898
2021,CAA,98.6152,98.2119,67.2978,0.40330000000000155
2025,Sum,111.049,110.543,67.7016,0.5060000000000002
2017,MAAC,106.05,106.41,68.5822,-0.35999999999999943
2025,BSth,108.303,108.335,72.6426,-0.031999999999996476
2024,WAC,99.904,100.487,67.5843,-0.5829999999999984
2016,ASun,102.917,104.307,66.5831,-1.3900000000000006
2016,A10,102.509,102.204,66.3211,0.3050000000000068
2016,OVC,106.073,106.36,64.3364,-0.28700000000000614
2016,MAC,101.488,101.375,67.8339,0.11299999999999955
2021,Horz,100.852,99.4794,66.3028,1.3726000000000056
2021,B12,99.7934,100.497,70.1602,-0.7035999999999945
2023,ASun,113.692,113.49,64.6782,0.20199999999999818
2023,CUSA,104.766,105.806,67.6231,-1.039999999999992
2024,BSth,107.479,107.551,68.0688,-0.07200000000000273
2016,MWC,108.177,108.461,64.5978,-0.2839999999999918
2022,SC,110.812,110.338,68.4173,0.47400000000000375
2021,OVC,103.332,103.153,66.4688,0.17899999999998784
2021,Amer,100.184,100.823,66.9925,-0.6389999999999958
2021,AE,100.719,100.4,67.8865,0.3189999999999884
2017,SEC,109.461,109.957,71.8252,-0.4959999999999951
2024,BW,107.739,107.757,71.2551,-0.018000000000000682
2019,Sum,109.901,110.259,67.7259,-0.3580000000000041
2024,BSky,111.669,110.718,66.2343,0.9509999999999934
2017,Ivy,102.587,102.68,66.54,-0.09300000000000352
2016,A10,102.457,103.093,70.708,-0.6360000000000099
2020,SB,,,,
2023,Ivy,100.779,101.757,69.3412,-0.9780000000000086
2022,Horz,106.365,107.231,68.4334,-0.8659999999999997
2017,ACC,104.325,103.904,71.0404,0.4210000000000065
2018,Horz,107.349,108.106,70.2619,-0.7569999999999908
2018,SB,106.447,106.831,68.2435,-0.38400000000000034
2023,Sum,105.159,104.981,66.645,0.17800000000001148
2025,SB,106.293,106.813,68.651,-0.519999999999996
2025,Slnd,105.624,106.405,68.0984,-0.7810000000000059
2022,Amer,103.773,104.052,66.3766,-0.2790000000000106
2020,Sum,,,,
2020,NEC,,,,
2019,MWC,105.845,105.98,67.3529,-0.13500000000000512
2016,MVC,98.9046,99.7138,70.1348,-0.8092000000000041
2022,A10,94.6998,95.3433,67.5434,-0.6435000000000031
2020,MVC,,,,
2018,Amer,105.308,105.56,66.9317,-0.25199999999999534
2018,Sum,105.605,105.63,66.4453,-0.024999999999991473
2018,WCC,107.255,107.011,66.2742,0.24399999999999977
2017,WCC,103.157,103.177,67.2156,-0.020000000000010232
2024,ASun,112.048,112.227,68.9839,-0.17900000000000205
2017,Sum,108.497,108.893,73.657,-0.3960000000000008
2019,AE,99.1337,99.8855,68.8958,-0.7517999999999887
2017,SB,102.479,102.607,61.8471,-0.1280000000000001
2021,OVC,101.071,101.245,75.1077,-0.1740000000000066
2022,BE,104.915,105.452,69.9192,-0.5369999999999919
2022,MEAC,102.43,102.285,66.9322,0.14500000000001023
2022,BSky,103.694,103.959,69.4246,-0.26500000000000057
2025,SB,101.061,101.655,63.1069,-0.5939999999999941
2024,BW,104.899,105.242,66.0633,-0.3430000000000035
2023,Slnd,107.367,107.592,69.2572,-0.22499999999999432
2025,MVC,106.922,107.792,69.0837,-0.8700000000000045
2017,Slnd,100.844,101.362,66.1458,-0.5180000000000007
2017,Slnd,102.955,106.211,67.884,-3.2560000000000002
2017,BSky,108.278,109.015,66.449,-0.7369999999999948
2025,MWC,107.283,107.39,66.3287,-0.10699999999999932
2017,MAC,104.729,105.2,70.83,-0.47100000000000364
2024,CAA,105.012,105.579,67.3535,-0.5669999999999931
2018,NEC,103.84,103.942,67.319,-0.10199999999998965
2024,WAC,101.686,102.79,69.1509,-1.1039999999999992
2016,CUSA,108.224,109.269,66.9884,-1.0450000000000017
2022,BW,100.825,100.925,65.2019,-0.09999999999999432
2021,ACC,101.402,101.463,67.2547,-0.06099999999999284
2024,CAA,106.383,106.974,67.4112,-0.5910000000000082
2018,A10,107.65,108.447,67.912,-0.796999999999997
2016,Ivy,99.9854,100.909,65.8867,-0.9236000000000075
2016,Slnd,102.28,102.232,68.4216,0.04800000000000182
2023,SB,101.425,102.153,64.9924,-0.7280000000000086
2020,ACC,,,,
2022,SC,100.401,100.77,62.1205,-0.3689999999999998
2021,CAA,103.484,103.658,72.1367,-0.1740000000000066
2025,WAC,105.758,106.084,65.6644,-0.3260000000000076
2021,MWC,103.986,103.976,66.3554,0.010000000000005116
2015,Ivy,101.471,101.8,62.6714,-0.3289999999999935
2023,Amer,103.369,104.092,67.4662,-0.722999999999999
2015,MVC,101.953,103.095,66.4631,-1.141999999999996
2023,Pat,103.746,104.723,64.5394,-0.9770000000000039
2023,SB,103.216,103.824,64.9813,-0.6080000000000041
2023,CUSA,99.0933,100.63,67.0327,-1.5366999999999962
2015,SB,97.1669,98.7168,60.3985,-1.549900000000008
2015,BSth,105.559,107.822,63.7122,-2.2630000000000052
2019,ASun,103.756,104.71,71.7808,-0.9539999999999935
2025,Amer,109.998,110.608,68.6097,-0.6099999999999994
2022,Amer,102.799,103.874,67.5161,-1.0749999999999886
2021,MAAC,100.371,101.407,68.3119,-1.0360000000000014
